"","date","price","asset","units"
"2336",2016-09-30,51.68,"brent","usd"
"2337",2016-10-03,52.67,"brent","usd"
"2338",2016-10-04,51.38,"brent","usd"
"2339",2016-10-05,51.78,"brent","usd"
"2340",2016-10-06,51.46,"brent","usd"
"2341",2016-10-07,50.79,"brent","usd"
"2342",2016-10-10,49.98,"brent","usd"
"2343",2016-10-11,50.47,"brent","usd"
"2344",2016-10-12,49.71,"brent","usd"
"2345",2016-10-13,48.3,"brent","usd"
"2346",2016-10-14,48.14,"brent","usd"
"2347",2016-10-17,46.86,"brent","usd"
"2348",2016-10-18,46.35,"brent","usd"
"2349",2016-10-19,45.58,"brent","usd"
"2350",2016-10-20,46.15,"brent","usd"
"2351",2016-10-21,46.04,"brent","usd"
"2352",2016-10-24,46.36,"brent","usd"
"2353",2016-10-25,45.84,"brent","usd"
"2354",2016-10-26,44.75,"brent","usd"
"2355",2016-10-27,44.43,"brent","usd"
"2356",2016-10-28,46.95,"brent","usd"
"2357",2016-10-31,46.63,"brent","usd"
"2358",2016-11-01,46.49,"brent","usd"
"2359",2016-11-02,46.86,"brent","usd"
"2360",2016-11-03,48.9,"brent","usd"
"2361",2016-11-04,49.12,"brent","usd"
"2362",2016-11-07,48.95,"brent","usd"
"2363",2016-11-08,49,"brent","usd"
"2364",2016-11-09,47.24,"brent","usd"
"2365",2016-11-10,48.24,"brent","usd"
"2366",2016-11-11,46.38,"brent","usd"
"2367",2016-11-14,50.47,"brent","usd"
"2368",2016-11-15,53.94,"brent","usd"
"2369",2016-11-16,54.46,"brent","usd"
"2370",2016-11-17,54.94,"brent","usd"
"2371",2016-11-18,53.93,"brent","usd"
"2372",2016-11-21,53,"brent","usd"
"2373",2016-11-22,53.89,"brent","usd"
"2374",2016-11-23,54.33,"brent","usd"
"2375",2016-11-24,55.69,"brent","usd"
"2376",2016-11-25,55.72,"brent","usd"
"2377",2016-11-28,53.9,"brent","usd"
"2378",2016-11-29,54.02,"brent","usd"
"2379",2016-11-30,55.21,"brent","usd"
"2380",2016-12-01,54.92,"brent","usd"
"2381",2016-12-02,55.35,"brent","usd"
"2382",2016-12-05,54.46,"brent","usd"
"2383",2016-12-06,55.05,"brent","usd"
"2384",2016-12-07,55.16,"brent","usd"
"2385",2016-12-08,56.09,"brent","usd"
"2386",2016-12-09,56.22,"brent","usd"
"2387",2016-12-12,56.14,"brent","usd"
"2388",2016-12-13,56.82,"brent","usd"
"2389",2016-12-14,55.47,"brent","usd"
"2390",2016-12-15,56.46,"brent","usd"
"2391",2016-12-16,56.89,"brent","usd"
"2392",2016-12-19,57.1,"brent","usd"
"2393",2016-12-20,54.94,"brent","usd"
"2394",2016-12-21,53.64,"brent","usd"
"2395",2016-12-22,55.1,"brent","usd"
"2396",2016-12-23,56.01,"brent","usd"
"2397",2016-12-27,55.86,"brent","usd"
"2398",2016-12-28,55.47,"brent","usd"
"2399",2016-12-29,53.92,"brent","usd"
"2400",2016-12-30,54.16,"brent","usd"
"2401",2017-01-03,55.23,"brent","usd"
"2402",2017-01-04,55.44,"brent","usd"
"2403",2017-01-05,55.08,"brent","usd"
"2404",2017-01-06,56.24,"brent","usd"
"2405",2017-01-09,55.52,"brent","usd"
"2406",2017-01-10,55.23,"brent","usd"
"2407",2017-01-11,55.7,"brent","usd"
"2408",2017-01-12,56.8,"brent","usd"
"2409",2017-01-13,56.56,"brent","usd"
"2410",2017-01-16,56.81,"brent","usd"
"2411",2017-01-17,55.72,"brent","usd"
"2412",2017-01-18,55.05,"brent","usd"
"2413",2017-01-19,55.12,"brent","usd"
"2414",2017-01-20,55.63,"brent","usd"
"2415",2017-01-23,56.7,"brent","usd"
"2416",2017-01-24,55.59,"brent","usd"
"2417",2017-01-25,55.97,"brent","usd"
"2418",2017-01-26,55.75,"brent","usd"
"2419",2017-01-27,55.65,"brent","usd"
"2420",2017-01-30,55.81,"brent","usd"
"2421",2017-01-31,56.18,"brent","usd"
"2422",2017-02-01,56.66,"brent","usd"
"2423",2017-02-02,55.84,"brent","usd"
"2424",2017-02-03,56.58,"brent","usd"
"2425",2017-02-06,55.99,"brent","usd"
"2426",2017-02-07,55.93,"brent","usd"
"2427",2017-02-08,55.59,"brent","usd"
"2428",2017-02-09,56.36,"brent","usd"
"2429",2017-02-10,55.08,"brent","usd"
"2430",2017-02-13,55.9,"brent","usd"
"2431",2017-02-14,56.01,"brent","usd"
"2432",2017-02-15,55.92,"brent","usd"
"2433",2017-02-16,53.11,"brent","usd"
"2434",2017-02-17,52.19,"brent","usd"
"2435",2017-02-20,51.37,"brent","usd"
"2436",2017-02-21,51.35,"brent","usd"
"2437",2017-02-22,50.92,"brent","usd"
"2438",2017-02-23,51.81,"brent","usd"
"2439",2017-02-24,51.74,"brent","usd"
"2440",2017-02-27,51.76,"brent","usd"
"2441",2017-02-28,51.62,"brent","usd"
"2442",2017-03-01,50.96,"brent","usd"
"2443",2017-03-02,50.64,"brent","usd"
"2444",2017-03-03,50.56,"brent","usd"
"2445",2017-03-06,50.8,"brent","usd"
"2446",2017-03-07,50.75,"brent","usd"
"2447",2017-03-08,51.33,"brent","usd"
"2448",2017-03-09,52.42,"brent","usd"
"2449",2017-03-10,52.96,"brent","usd"
"2450",2017-03-13,52.83,"brent","usd"
"2451",2017-03-14,53.12,"brent","usd"
"2452",2017-03-15,54.17,"brent","usd"
"2453",2017-03-16,54.36,"brent","usd"
"2454",2017-03-17,54.89,"brent","usd"
"2455",2017-03-20,55.24,"brent","usd"
"2456",2017-03-21,55.98,"brent","usd"
"2457",2017-03-22,56.23,"brent","usd"
"2458",2017-03-23,55.86,"brent","usd"
"2459",2017-03-24,55.89,"brent","usd"
"2460",2017-03-27,55.36,"brent","usd"
"2461",2017-03-28,54.89,"brent","usd"
"2462",2017-03-29,52.93,"brent","usd"
"2463",2017-03-30,52.99,"brent","usd"
"2464",2017-03-31,51.96,"brent","usd"
"2465",2017-04-03,51.6,"brent","usd"
"2466",2017-04-04,52.1,"brent","usd"
"2467",2017-04-05,51.82,"brent","usd"
"2468",2017-04-06,51.44,"brent","usd"
"2469",2017-04-07,51.73,"brent","usd"
"2470",2017-04-10,51.52,"brent","usd"
"2471",2017-04-11,50.46,"brent","usd"
"2472",2017-04-12,50.79,"brent","usd"
"2473",2017-04-13,48.38,"brent","usd"
"2474",2017-04-17,49.34,"brent","usd"
"2475",2017-04-18,48.73,"brent","usd"
"2476",2017-04-19,50.22,"brent","usd"
"2477",2017-04-20,50.77,"brent","usd"
"2478",2017-04-21,50.84,"brent","usd"
"2479",2017-04-24,51.82,"brent","usd"
"2480",2017-04-25,51.65,"brent","usd"
"2481",2017-04-26,52.21,"brent","usd"
"2482",2017-04-27,52.51,"brent","usd"
"2483",2017-04-28,53.61,"brent","usd"
"2484",2017-05-01,53.87,"brent","usd"
"2485",2017-05-02,54.15,"brent","usd"
"2486",2017-05-03,53.96,"brent","usd"
"2487",2017-05-04,51.46,"brent","usd"
"2488",2017-05-05,52.15,"brent","usd"
"2489",2017-05-08,52.29,"brent","usd"
"2490",2017-05-09,51.84,"brent","usd"
"2491",2017-05-10,50.31,"brent","usd"
"2492",2017-05-11,50.63,"brent","usd"
"2493",2017-05-12,49.95,"brent","usd"
"2494",2017-05-15,49.47,"brent","usd"
"2495",2017-05-16,50.12,"brent","usd"
"2496",2017-05-17,48.06,"brent","usd"
"2497",2017-05-18,47.86,"brent","usd"
"2498",2017-05-19,48.15,"brent","usd"
"2499",2017-05-22,48.29,"brent","usd"
"2500",2017-05-23,48.72,"brent","usd"
"2501",2017-05-24,47,"brent","usd"
"2502",2017-05-25,46.92,"brent","usd"
"2503",2017-05-26,47.37,"brent","usd"
"2504",2017-05-29,46.91,"brent","usd"
"2505",2017-05-30,46.02,"brent","usd"
"2506",2017-05-31,44.82,"brent","usd"
"2507",2017-06-01,45.22,"brent","usd"
"2508",2017-06-02,45.54,"brent","usd"
"2509",2017-06-05,45.83,"brent","usd"
"2510",2017-06-06,46.65,"brent","usd"
"2511",2017-06-07,47.31,"brent","usd"
"2512",2017-06-08,47.42,"brent","usd"
"2513",2017-06-09,47.92,"brent","usd"
"2514",2017-06-12,49.68,"brent","usd"
"2515",2017-06-13,49.61,"brent","usd"
"2516",2017-06-14,47.79,"brent","usd"
"2517",2017-06-15,48.11,"brent","usd"
"2518",2017-06-16,46.71,"brent","usd"
"2519",2017-06-19,46.88,"brent","usd"
"2520",2017-06-20,47.52,"brent","usd"
"2521",2017-06-21,47.74,"brent","usd"
"2522",2017-06-22,48.42,"brent","usd"
"2523",2017-06-23,48.91,"brent","usd"
"2524",2017-06-26,48.42,"brent","usd"
"2525",2017-06-27,48.84,"brent","usd"
"2526",2017-06-28,49.7,"brent","usd"
"2527",2017-06-29,49.3,"brent","usd"
"2528",2017-06-30,48.06,"brent","usd"
"2529",2017-07-03,48.6,"brent","usd"
"2530",2017-07-04,50.2,"brent","usd"
"2531",2017-07-05,50.97,"brent","usd"
"2532",2017-07-06,51.49,"brent","usd"
"2533",2017-07-07,52.52,"brent","usd"
"2534",2017-07-10,52.65,"brent","usd"
"2535",2017-07-11,51.78,"brent","usd"
"2536",2017-07-12,52.36,"brent","usd"
"2537",2017-07-13,52.01,"brent","usd"
"2538",2017-07-14,52.42,"brent","usd"
"2539",2017-07-17,52.37,"brent","usd"
"2540",2017-07-18,52.14,"brent","usd"
"2541",2017-07-19,52.7,"brent","usd"
"2542",2017-07-20,51.9,"brent","usd"
"2543",2017-07-21,52.1,"brent","usd"
"2544",2017-07-24,50.73,"brent","usd"
"2545",2017-07-25,50.8,"brent","usd"
"2546",2017-07-26,50.27,"brent","usd"
"2547",2017-07-27,51.03,"brent","usd"
"2548",2017-07-28,52.72,"brent","usd"
"2549",2017-07-31,51.66,"brent","usd"
"2550",2017-08-01,51.87,"brent","usd"
"2551",2017-08-02,52.57,"brent","usd"
"2552",2017-08-03,52.04,"brent","usd"
"2553",2017-08-04,52.41,"brent","usd"
"2554",2017-08-07,51.89,"brent","usd"
"2555",2017-08-08,52,"brent","usd"
"2556",2017-08-09,50.86,"brent","usd"
"2557",2017-08-10,52.38,"brent","usd"
"2558",2017-08-11,52.75,"brent","usd"
"2559",2017-08-14,52.34,"brent","usd"
"2560",2017-08-15,53.38,"brent","usd"
"2561",2017-08-16,54.2,"brent","usd"
"2562",2017-08-17,54.49,"brent","usd"
"2563",2017-08-18,53.78,"brent","usd"
"11000",2012-09-11,40.716,"eurrub","rub"
"2564",2012-09-12,40.5799,"eurrub","rub"
"3100",2012-09-13,40.602,"eurrub","rub"
"4100",2012-09-14,40.178,"eurrub","rub"
"6100",2012-09-17,40.247,"eurrub","rub"
"7100",2012-09-18,40.2997,"eurrub","rub"
"8100",2012-09-19,40.7042,"eurrub","rub"
"9100",2012-09-20,40.5042,"eurrub","rub"
"10100",2012-09-21,40.438,"eurrub","rub"
"12100",2012-09-24,40.2487,"eurrub","rub"
"13100",2012-09-25,40.203,"eurrub","rub"
"14100",2012-09-26,40.245,"eurrub","rub"
"15100",2012-09-27,40.207,"eurrub","rub"
"16100",2012-09-28,40.0744,"eurrub","rub"
"18100",2012-10-01,40.1856,"eurrub","rub"
"19100",2012-10-02,40.368,"eurrub","rub"
"20100",2012-10-03,40.434,"eurrub","rub"
"21100",2012-10-04,40.2567,"eurrub","rub"
"22100",2012-10-05,40.447,"eurrub","rub"
"2565",2012-10-08,40.581,"eurrub","rub"
"2610",2012-10-09,40.0646,"eurrub","rub"
"2710",2012-10-10,40.0999,"eurrub","rub"
"2810",2012-10-11,40.308,"eurrub","rub"
"2910",2012-10-12,40.2573,"eurrub","rub"
"3110",2012-10-15,40.1323,"eurrub","rub"
"3210",2012-10-16,40.2585,"eurrub","rub"
"3310",2012-10-17,40.52,"eurrub","rub"
"3410",2012-10-18,40.427,"eurrub","rub"
"3510",2012-10-19,40.373,"eurrub","rub"
"3710",2012-10-22,40.75,"eurrub","rub"
"3810",2012-10-23,40.7207,"eurrub","rub"
"3910",2012-10-24,40.805,"eurrub","rub"
"4010",2012-10-25,40.5434,"eurrub","rub"
"4110",2012-10-26,40.6024,"eurrub","rub"
"4310",2012-10-29,40.833,"eurrub","rub"
"4410",2012-10-30,40.799,"eurrub","rub"
"4510",2012-10-31,40.82,"eurrub","rub"
"4610",2012-11-01,40.674,"eurrub","rub"
"4710",2012-11-02,40.3799,"eurrub","rub"
"4910",2012-11-05,40.4266,"eurrub","rub"
"5010",2012-11-06,40.316,"eurrub","rub"
"5110",2012-11-07,40.388,"eurrub","rub"
"5210",2012-11-08,40.149,"eurrub","rub"
"5310",2012-11-09,40.0972,"eurrub","rub"
"5510",2012-11-12,40.1861,"eurrub","rub"
"5610",2012-11-13,40.337,"eurrub","rub"
"5710",2012-11-14,40.41,"eurrub","rub"
"5810",2012-11-15,40.474,"eurrub","rub"
"5910",2012-11-16,40.316,"eurrub","rub"
"6210",2012-11-19,40.2438,"eurrub","rub"
"6310",2012-11-20,40.1057,"eurrub","rub"
"6410",2012-11-21,39.9334,"eurrub","rub"
"6510",2012-11-22,40.1421,"eurrub","rub"
"6610",2012-11-23,40.2421,"eurrub","rub"
"6810",2012-11-26,40.1882,"eurrub","rub"
"6910",2012-11-27,40.139,"eurrub","rub"
"7010",2012-11-28,40.1916,"eurrub","rub"
"7110",2012-11-29,40.0029,"eurrub","rub"
"7210",2012-11-30,40.111,"eurrub","rub"
"7410",2012-12-03,40.3371,"eurrub","rub"
"7510",2012-12-04,40.3381,"eurrub","rub"
"7610",2012-12-05,40.2045,"eurrub","rub"
"7710",2012-12-06,40.105,"eurrub","rub"
"7810",2012-12-07,39.7854,"eurrub","rub"
"8110",2012-12-10,39.7983,"eurrub","rub"
"8210",2012-12-11,39.8892,"eurrub","rub"
"8310",2012-12-12,39.9124,"eurrub","rub"
"8410",2012-12-13,40.276,"eurrub","rub"
"8510",2012-12-14,40.493,"eurrub","rub"
"8710",2012-12-17,40.7707,"eurrub","rub"
"8810",2012-12-18,40.6066,"eurrub","rub"
"8910",2012-12-19,40.7107,"eurrub","rub"
"9010",2012-12-20,40.5976,"eurrub","rub"
"9110",2012-12-21,40.6127,"eurrub","rub"
"9310",2012-12-24,40.3818,"eurrub","rub"
"9510",2012-12-26,40.4193,"eurrub","rub"
"9610",2012-12-27,40.2383,"eurrub","rub"
"9710",2012-12-28,40.1191,"eurrub","rub"
"10010",2012-12-31,40.3071,"eurrub","rub"
"10210",2013-01-02,39.7519,"eurrub","rub"
"10310",2013-01-03,39.488,"eurrub","rub"
"10410",2013-01-04,39.628,"eurrub","rub"
"10610",2013-01-07,39.7706,"eurrub","rub"
"10710",2013-01-08,39.6278,"eurrub","rub"
"10810",2013-01-09,39.6295,"eurrub","rub"
"10910",2013-01-10,40.18,"eurrub","rub"
"11010",2013-01-11,40.433,"eurrub","rub"
"11210",2013-01-14,40.437,"eurrub","rub"
"11310",2013-01-15,40.218,"eurrub","rub"
"11410",2013-01-16,40.2464,"eurrub","rub"
"11510",2013-01-17,40.436,"eurrub","rub"
"11610",2013-01-18,40.295,"eurrub","rub"
"11810",2013-01-21,40.266,"eurrub","rub"
"11910",2013-01-22,40.247,"eurrub","rub"
"12010",2013-01-23,40.1446,"eurrub","rub"
"12110",2013-01-24,40.1894,"eurrub","rub"
"12210",2013-01-25,40.411,"eurrub","rub"
"12410",2013-01-28,40.591,"eurrub","rub"
"12510",2013-01-29,40.493,"eurrub","rub"
"12610",2013-01-30,40.716,"eurrub","rub"
"12710",2013-01-31,40.7505,"eurrub","rub"
"12810",2013-02-01,40.755,"eurrub","rub"
"13010",2013-02-04,40.6108,"eurrub","rub"
"13110",2013-02-05,40.668,"eurrub","rub"
"13210",2013-02-06,40.658,"eurrub","rub"
"13310",2013-02-07,40.49,"eurrub","rub"
"13410",2013-02-08,40.257,"eurrub","rub"
"13610",2013-02-11,40.3546,"eurrub","rub"
"13710",2013-02-12,40.366,"eurrub","rub"
"13810",2013-02-13,40.411,"eurrub","rub"
"13910",2013-02-14,40.164,"eurrub","rub"
"14010",2013-02-15,40.2069,"eurrub","rub"
"14210",2013-02-18,40.2047,"eurrub","rub"
"14310",2013-02-19,40.246,"eurrub","rub"
"14410",2013-02-20,40.045,"eurrub","rub"
"14510",2013-02-21,40.1378,"eurrub","rub"
"14610",2013-02-22,40.0532,"eurrub","rub"
"14910",2013-02-25,40.0146,"eurrub","rub"
"15010",2013-02-26,39.9523,"eurrub","rub"
"15110",2013-02-27,40.067,"eurrub","rub"
"15210",2013-02-28,39.945,"eurrub","rub"
"15310",2013-03-01,39.981,"eurrub","rub"
"15510",2013-03-04,40.072,"eurrub","rub"
"15610",2013-03-05,39.975,"eurrub","rub"
"15710",2013-03-06,39.912,"eurrub","rub"
"15810",2013-03-07,40.219,"eurrub","rub"
"15910",2013-03-08,39.996,"eurrub","rub"
"16210",2013-03-11,40.0141,"eurrub","rub"
"16310",2013-03-12,39.998,"eurrub","rub"
"16410",2013-03-13,39.901,"eurrub","rub"
"16510",2013-03-14,39.9296,"eurrub","rub"
"16610",2013-03-15,39.986,"eurrub","rub"
"16910",2013-03-18,39.761,"eurrub","rub"
"17010",2013-03-19,39.898,"eurrub","rub"
"17110",2013-03-20,39.9329,"eurrub","rub"
"17210",2013-03-21,39.8615,"eurrub","rub"
"17310",2013-03-22,40.016,"eurrub","rub"
"17510",2013-03-25,39.714,"eurrub","rub"
"17610",2013-03-26,39.6678,"eurrub","rub"
"17710",2013-03-27,39.6244,"eurrub","rub"
"17810",2013-03-28,39.7478,"eurrub","rub"
"18110",2013-04-01,39.9181,"eurrub","rub"
"18210",2013-04-02,40.123,"eurrub","rub"
"18310",2013-04-03,40.6528,"eurrub","rub"
"18410",2013-04-04,40.8689,"eurrub","rub"
"18510",2013-04-05,40.9704,"eurrub","rub"
"18710",2013-04-08,40.6034,"eurrub","rub"
"18810",2013-04-09,40.5748,"eurrub","rub"
"18910",2013-04-10,40.3451,"eurrub","rub"
"19010",2013-04-11,40.4431,"eurrub","rub"
"19110",2013-04-12,40.7177,"eurrub","rub"
"19310",2013-04-15,41.0206,"eurrub","rub"
"19410",2013-04-16,41.1634,"eurrub","rub"
"19510",2013-04-17,41.508,"eurrub","rub"
"19610",2013-04-18,41.203,"eurrub","rub"
"19710",2013-04-19,41.328,"eurrub","rub"
"19910",2013-04-22,41.2367,"eurrub","rub"
"20010",2013-04-23,41.1036,"eurrub","rub"
"20110",2013-04-24,40.9596,"eurrub","rub"
"20210",2013-04-25,40.495,"eurrub","rub"
"20310",2013-04-26,40.709,"eurrub","rub"
"20510",2013-04-29,40.503,"eurrub","rub"
"20610",2013-04-30,40.997,"eurrub","rub"
"20710",2013-05-01,41.3041,"eurrub","rub"
"20810",2013-05-02,40.7305,"eurrub","rub"
"20910",2013-05-03,40.7555,"eurrub","rub"
"21110",2013-05-06,40.5728,"eurrub","rub"
"21210",2013-05-07,40.6207,"eurrub","rub"
"21310",2013-05-08,40.9615,"eurrub","rub"
"21410",2013-05-09,40.6917,"eurrub","rub"
"21510",2013-05-10,40.784,"eurrub","rub"
"21810",2013-05-13,40.6521,"eurrub","rub"
"21910",2013-05-14,40.5626,"eurrub","rub"
"22010",2013-05-15,40.5015,"eurrub","rub"
"22110",2013-05-16,40.3901,"eurrub","rub"
"22210",2013-05-17,40.3175,"eurrub","rub"
"22510",2013-05-20,40.27,"eurrub","rub"
"22610",2013-05-21,40.307,"eurrub","rub"
"22710",2013-05-22,40.3689,"eurrub","rub"
"22810",2013-05-23,40.6935,"eurrub","rub"
"22910",2013-05-24,40.511,"eurrub","rub"
"23110",2013-05-27,40.556,"eurrub","rub"
"23210",2013-05-28,40.544,"eurrub","rub"
"23310",2013-05-29,40.9178,"eurrub","rub"
"23410",2013-05-30,41.373,"eurrub","rub"
"23510",2013-05-31,41.4979,"eurrub","rub"
"23710",2013-06-03,41.5487,"eurrub","rub"
"23810",2013-06-04,41.775,"eurrub","rub"
"23910",2013-06-05,42.1064,"eurrub","rub"
"24010",2013-06-06,42.5541,"eurrub","rub"
"24110",2013-06-07,42.4789,"eurrub","rub"
"24310",2013-06-10,42.8282,"eurrub","rub"
"24410",2013-06-11,43.1256,"eurrub","rub"
"24510",2013-06-12,42.9487,"eurrub","rub"
"24610",2013-06-13,42.6825,"eurrub","rub"
"24710",2013-06-14,42.335,"eurrub","rub"
"25010",2013-06-17,42.4733,"eurrub","rub"
"25110",2013-06-18,42.8555,"eurrub","rub"
"25210",2013-06-19,42.9786,"eurrub","rub"
"25310",2013-06-20,43.6666,"eurrub","rub"
"25410",2013-06-21,43.0022,"eurrub","rub"
"2566",2013-06-24,42.9884,"eurrub","rub"
"2571",2013-06-25,42.9596,"eurrub","rub"
"2581",2013-06-26,42.8401,"eurrub","rub"
"2591",2013-06-27,42.7795,"eurrub","rub"
"2601",2013-06-28,42.7248,"eurrub","rub"
"2631",2013-07-01,43.0669,"eurrub","rub"
"2641",2013-07-02,43.0425,"eurrub","rub"
"2651",2013-07-03,43.0908,"eurrub","rub"
"2661",2013-07-04,42.881,"eurrub","rub"
"2671",2013-07-05,42.7635,"eurrub","rub"
"2701",2013-07-08,42.7282,"eurrub","rub"
"2711",2013-07-09,42.1601,"eurrub","rub"
"2721",2013-07-10,42.506,"eurrub","rub"
"2731",2013-07-11,42.547,"eurrub","rub"
"2741",2013-07-12,42.6432,"eurrub","rub"
"2771",2013-07-15,42.5518,"eurrub","rub"
"2781",2013-07-16,42.648,"eurrub","rub"
"2791",2013-07-17,42.33,"eurrub","rub"
"2801",2013-07-18,42.556,"eurrub","rub"
"2811",2013-07-19,42.421,"eurrub","rub"
"2841",2013-07-22,42.609,"eurrub","rub"
"2851",2013-07-23,42.668,"eurrub","rub"
"2861",2013-07-24,42.796,"eurrub","rub"
"2871",2013-07-25,43.338,"eurrub","rub"
"2881",2013-07-26,43.539,"eurrub","rub"
"2911",2013-07-29,43.531,"eurrub","rub"
"2921",2013-07-30,43.677,"eurrub","rub"
"2931",2013-07-31,43.761,"eurrub","rub"
"2941",2013-08-01,43.6902,"eurrub","rub"
"2951",2013-08-02,43.588,"eurrub","rub"
"2971",2013-08-05,43.591,"eurrub","rub"
"2981",2013-08-06,43.85,"eurrub","rub"
"2991",2013-08-07,43.9536,"eurrub","rub"
"3001",2013-08-08,43.898,"eurrub","rub"
"3011",2013-08-09,43.844,"eurrub","rub"
"3041",2013-08-12,43.901,"eurrub","rub"
"3051",2013-08-13,43.878,"eurrub","rub"
"3061",2013-08-14,43.841,"eurrub","rub"
"3071",2013-08-15,43.857,"eurrub","rub"
"3081",2013-08-16,43.829,"eurrub","rub"
"3101",2013-08-19,43.9625,"eurrub","rub"
"3111",2013-08-20,44.191,"eurrub","rub"
"3121",2013-08-21,44.3293,"eurrub","rub"
"3131",2013-08-22,44.122,"eurrub","rub"
"3141",2013-08-23,44.179,"eurrub","rub"
"3161",2013-08-26,44.153,"eurrub","rub"
"3171",2013-08-27,44.385,"eurrub","rub"
"3181",2013-08-28,44.285,"eurrub","rub"
"3191",2013-08-29,43.999,"eurrub","rub"
"3201",2013-08-30,43.987,"eurrub","rub"
"3221",2013-09-02,44.038,"eurrub","rub"
"3231",2013-09-03,44.124,"eurrub","rub"
"3241",2013-09-04,44.01,"eurrub","rub"
"3251",2013-09-05,43.822,"eurrub","rub"
"3261",2013-09-06,43.804,"eurrub","rub"
"3281",2013-09-09,43.934,"eurrub","rub"
"3291",2013-09-10,43.725,"eurrub","rub"
"3301",2013-09-11,43.588,"eurrub","rub"
"3311",2013-09-12,43.41,"eurrub","rub"
"3321",2013-09-13,43.142,"eurrub","rub"
"3341",2013-09-16,43.0855,"eurrub","rub"
"3351",2013-09-17,43.001,"eurrub","rub"
"3361",2013-09-18,42.847,"eurrub","rub"
"3371",2013-09-19,42.801,"eurrub","rub"
"3381",2013-09-20,43.0768,"eurrub","rub"
"3401",2013-09-23,42.913,"eurrub","rub"
"3411",2013-09-24,42.954,"eurrub","rub"
"3421",2013-09-25,43.39,"eurrub","rub"
"3431",2013-09-26,43.5603,"eurrub","rub"
"3441",2013-09-27,43.662,"eurrub","rub"
"3461",2013-09-30,43.817,"eurrub","rub"
"3471",2013-10-01,43.568,"eurrub","rub"
"3481",2013-10-02,43.735,"eurrub","rub"
"3491",2013-10-03,43.796,"eurrub","rub"
"3501",2013-10-04,43.614,"eurrub","rub"
"3521",2013-10-07,43.776,"eurrub","rub"
"3531",2013-10-08,43.966,"eurrub","rub"
"3541",2013-10-09,43.702,"eurrub","rub"
"3551",2013-10-10,43.521,"eurrub","rub"
"3561",2013-10-11,43.7316,"eurrub","rub"
"3581",2013-10-14,43.7751,"eurrub","rub"
"3591",2013-10-15,43.577,"eurrub","rub"
"3601",2013-10-16,43.337,"eurrub","rub"
"3611",2013-10-17,43.57,"eurrub","rub"
"3621",2013-10-18,43.5977,"eurrub","rub"
"3651",2013-10-21,43.686,"eurrub","rub"
"3661",2013-10-22,43.636,"eurrub","rub"
"3671",2013-10-23,43.739,"eurrub","rub"
"3681",2013-10-24,43.763,"eurrub","rub"
"3691",2013-10-25,43.86,"eurrub","rub"
"3711",2013-10-28,43.959,"eurrub","rub"
"3721",2013-10-29,44.089,"eurrub","rub"
"3731",2013-10-30,43.914,"eurrub","rub"
"3741",2013-10-31,43.515,"eurrub","rub"
"3751",2013-11-01,43.693,"eurrub","rub"
